SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
141	Analyzed	hsa-miR-298-4395301	B06-7144-A	Target	40.000	20.071				false	0/1	false				
142	Analyzed	hsa-miR-299-3p-4373189	B06-7144-A	Target	40.000	20.071				false	0/1	false				
143	Analyzed	hsa-miR-299-5p-4373188	B06-7144-A	Target	40.000	20.071				false	0/1	false				
144	Analyzed	hsa-miR-29a-4395223	B06-7144-A	Target	22.126	2.197		0.000	1.000	false	0/1	false				
145	Analyzed	hsa-miR-29b-4373288	B06-7144-A	Target	29.185	9.256		0.000	1.000	false	0/1	false				
146	Analyzed	hsa-miR-29c-4395171	B06-7144-A	Target	25.815	5.886		0.000	1.000	false	0/1	false				
147	Analyzed	hsa-miR-301a-4373064	B06-7144-A	Target	32.189	12.260		0.000	1.000	false	0/1	false				
148	Analyzed	hsa-miR-301b-4395503	B06-7144-A	Target	40.000	20.071				false	0/1	false				
149	Analyzed	hsa-miR-302a-4378070	B06-7144-A	Target	40.000	20.071				false	0/1	false				
150	Analyzed	hsa-miR-302b-4378071	B06-7144-A	Target	40.000	20.071				false	0/1	false				
151	Analyzed	hsa-miR-302c-4378072	B06-7144-A	Target	40.000	20.071				false	0/1	false				
152	Analyzed	hsa-miR-30b-4373290	B06-7144-A	Target	23.273	3.344		0.000	1.000	false	0/1	false				
153	Analyzed	hsa-miR-30c-4373060	B06-7144-A	Target	23.457	3.528		0.000	1.000	false	0/1	false				
154	Analyzed	hsa-miR-31-4395390	B06-7144-A	Target	32.811	12.882		0.000	1.000	false	0/1	false				
155	Analyzed	hsa-miR-32-4395220	B06-7144-A	Target	32.589	12.660		0.000	1.000	false	0/1	false				
156	Analyzed	hsa-miR-320-4395388	B06-7144-A	Target	25.116	5.187		0.000	1.000	false	0/1	false				
157	Analyzed	hsa-miR-323-3p-4395338	B06-7144-A	Target	32.622	12.693		0.000	1.000	false	0/1	false				
158	Analyzed	hsa-miR-324-3p-4395272	B06-7144-A	Target	30.592	10.663		0.000	1.000	false	0/1	false				
159	Analyzed	hsa-miR-324-5p-4373052	B06-7144-A	Target	29.554	9.625		0.000	1.000	false	0/1	false				
160	Analyzed	hsa-miR-325-4373051	B06-7144-A	Target	40.000	20.071				false	0/1	false				
161	Analyzed	hsa-miR-326-4373050	B06-7144-A	Target	36.402	16.473		0.000	1.000	false	0/1	false				
162	Analyzed	hsa-miR-328-4373049	B06-7144-A	Target	29.860	9.931		0.000	1.000	false	0/1	false				
163	Analyzed	hsa-miR-329-4373191	B06-7144-A	Target	40.000	20.071				false	0/1	false				
164	Analyzed	hsa-miR-330-3p-4373047	B06-7144-A	Target	36.185	16.257		0.000	1.000	false	0/1	false				
