SDS 2.3 RQ Results	1.2
Filename	99A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-11532-A
Run DateTime	Mon Apr 20 08:13:35 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
191	Analyzed	hsa-miR-372-4373029	B05-11532-A	Target	40.000	19.222				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B05-11532-A	Target	40.000	19.222				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B05-11532-A	Target	28.179	7.401		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B05-11532-A	Target	25.662	4.884		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B05-11532-A	Target	26.550	5.772		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B05-11532-A	Target	34.061	13.283		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B05-11532-A	Target	40.000	19.222				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B05-11532-A	Target	31.426	10.648		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B05-11532-A	Target	40.000	19.222				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B05-11532-A	Target	32.681	11.903		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B05-11532-A	Target	40.000	19.222				false	0/1	false				
202	Analyzed	hsa-miR-381-4373020	B05-11532-A	Target	36.945	16.167		0.000	1.000	false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B05-11532-A	Target	40.000	19.222				false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B05-11532-A	Target	40.000	19.222				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B05-11532-A	Target	40.000	19.222				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B05-11532-A	Target	36.917	16.139		0.000	1.000	false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B05-11532-A	Target	34.834	14.056		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B05-11532-A	Target	33.209	12.432		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B05-11532-A	Target	40.000	19.222				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B05-11532-A	Target	30.301	9.524		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B05-11532-A	Target	31.744	10.966		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B05-11532-A	Target	33.277	12.499		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B05-11532-A	Target	27.787	7.009		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B05-11532-A	Target	27.630	6.852		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B05-11532-A	Target	40.000	19.222				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B05-11532-A	Target	40.000	19.222				false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B05-11532-A	Target	40.000	19.222				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B05-11532-A	Target	29.127	8.349		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B05-11532-A	Target	31.069	10.291		0.000	1.000	false	0/1	false				
220	Analyzed	hsa-miR-450a-4395414	B05-11532-A	Target	40.000	19.222				false	0/1	false				
221	Analyzed	hsa-miR-450b-3p-4395319	B05-11532-A	Target	40.000	19.222				false	0/1	false				
222	Analyzed	hsa-miR-450b-5p-4395318	B05-11532-A	Target	40.000	19.222				false	0/1	false				
223	Analyzed	hsa-miR-451-4373360	B05-11532-A	Target	27.041	6.263		0.000	1.000	false	0/1	false				
224	Analyzed	hsa-miR-452-4395440	B05-11532-A	Target	28.962	8.184		0.000	1.000	false	0/1	false				
225	Analyzed	hsa-miR-453-4395429	B05-11532-A	Target	40.000	19.222				false	0/1	false				
226	Analyzed	hsa-miR-454-4395434	B05-11532-A	Target	26.433	5.655		0.000	1.000	false	0/1	false				
227	Analyzed	hsa-miR-455-3p-4395355	B05-11532-A	Target	32.972	12.194		0.000	1.000	false	0/1	false				
228	Analyzed	hsa-miR-455-5p-4378098	B05-11532-A	Target	31.383	10.605		0.000	1.000	false	0/1	false				
229	Analyzed	hsa-miR-483-5p-4395449	B05-11532-A	Target	32.960	12.182		0.000	1.000	false	0/1	false				
