SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
179	Analyzed	hsa-miR-34a-4395168	B05-15062-A	Target	24.980	3.652		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B05-15062-A	Target	33.839	12.511		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B05-15062-A	Target	32.383	11.055		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B05-15062-A	Target	34.563	13.235		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B05-15062-A	Target	30.512	9.184		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B05-15062-A	Target	40.000	18.672				false	0/1	false				
185	Analyzed	hsa-miR-365-4373194	B05-15062-A	Target	28.444	7.116		0.000	1.000	false	0/1	false				
186	Analyzed	hsa-miR-367-4373034	B05-15062-A	Target	40.000	18.672				false	0/1	false				
187	Analyzed	hsa-miR-369-3p-4373032	B05-15062-A	Target	40.000	18.672				false	0/1	false				
188	Analyzed	hsa-miR-369-5p-4373195	B05-15062-A	Target	40.000	18.672				false	0/1	false				
189	Analyzed	hsa-miR-370-4395386	B05-15062-A	Target	36.914	15.586		0.000	1.000	false	0/1	false				
190	Analyzed	hsa-miR-371-3p-4395235	B05-15062-A	Target	40.000	18.672				false	0/1	false				
191	Analyzed	hsa-miR-372-4373029	B05-15062-A	Target	40.000	18.672				false	0/1	false				
192	Analyzed	hsa-miR-373-4378073	B05-15062-A	Target	40.000	18.672				false	0/1	false				
193	Analyzed	hsa-miR-374a-4373028	B05-15062-A	Target	28.236	6.908		0.000	1.000	false	0/1	false				
194	Analyzed	hsa-miR-374b-4381045	B05-15062-A	Target	25.564	4.236		0.000	1.000	false	0/1	false				
195	Analyzed	hsa-miR-375-4373027	B05-15062-A	Target	28.154	6.826		0.000	1.000	false	0/1	false				
196	Analyzed	hsa-miR-376a-4373026	B05-15062-A	Target	31.935	10.607		0.000	1.000	false	0/1	false				
197	Analyzed	hsa-miR-376b-4373196	B05-15062-A	Target	40.000	18.672				false	0/1	false				
198	Analyzed	hsa-miR-376c-4395233	B05-15062-A	Target	29.996	8.668		0.000	1.000	false	0/1	false				
199	Analyzed	hsa-miR-377-4373025	B05-15062-A	Target	40.000	18.672				false	0/1	false				
200	Analyzed	hsa-miR-379-4373349	B05-15062-A	Target	31.319	9.991		0.000	1.000	false	0/1	false				
201	Analyzed	hsa-miR-380-4373022	B05-15062-A	Target	40.000	18.672				false	0/1	false				
